Latitud,Longitud,
18.77069,-98.72281,
18.77069,-98.72281,
18.77069,-98.72281,
18.77069,-98.72281,
18.77069,-98.72281,
18.77069,-98.72281,
18.77069,-98.72281,
18.77069,-98.72281,
18.77069,-98.72281,
18.77069,-98.72281,
18.77069,-98.72281,
18.77069,-98.72281,
18.77069,-98.72281,
18.77069,-98.72281,
18.77069,-98.72281,
18.77069,-98.72281,
18.77069,-98.72281,
18.77069,-98.72282,
18.77069,-98.72282,
18.77069,-98.72282,
18.77069,-98.72281,
18.77069,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77069,-98.7228,
18.77069,-98.7228,
18.77069,-98.7228,
18.77069,-98.7228,
18.77069,-98.72279,
18.77069,-98.72279,
18.77069,-98.72279,
18.77069,-98.72279,
18.77069,-98.7228,
18.77069,-98.7228,
18.77069,-98.7228,
18.7707,-98.7228,
18.7707,-98.7228,
18.7707,-98.7228,
18.7707,-98.7228,
18.7707,-98.7228,
18.7707,-98.7228,
18.7707,-98.7228,
18.7707,-98.7228,
18.7707,-98.72281,
18.7707,-98.72281,
18.7707,-98.72281,
18.7707,-98.72281,
18.7707,-98.72281,
18.7707,-98.72281,
18.7707,-98.72281,
18.7707,-98.72281,
18.7707,-98.72282,
18.7707,-98.72282,
18.7707,-98.72282,
18.77069,-98.72282,
18.77069,-98.72282,
18.77069,-98.72282,
18.77069,-98.72282,
18.77069,-98.72282,
18.77069,-98.72282,
18.77069,-98.72282,
18.77069,-98.72282,
18.77068,-98.72282,
18.77068,-98.72282,
18.77068,-98.72282,
18.77068,-98.72282,
18.77068,-98.72282,
18.77068,-98.72282,
18.77068,-98.72282,
18.77068,-98.72282,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77067,-98.72281,
18.77067,-98.72281,
18.77067,-98.72281,
18.77067,-98.72281,
18.77067,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.72279,
18.77068,-98.72279,
18.77069,-98.72279,
18.77069,-98.72279,
18.77069,-98.7228,
18.77069,-98.7228,
18.77069,-98.7228,
18.77069,-98.7228,
18.77069,-98.7228,
18.77069,-98.7228,
18.77069,-98.7228,
18.77069,-98.7228,
18.7707,-98.7228,
18.7707,-98.7228,
18.7707,-98.7228,
18.7707,-98.7228,
18.7707,-98.7228,
18.7707,-98.7228,
18.7707,-98.72281,
18.7707,-98.72281,
18.7707,-98.72281,
18.7707,-98.72281,
18.7707,-98.72281,
18.7707,-98.72281,
18.7707,-98.72281,
18.7707,-98.72281,
18.7707,-98.72281,
18.7707,-98.72282,
18.7707,-98.72282,
18.77069,-98.72282,
18.77069,-98.72282,
18.77069,-98.72282,
18.77069,-98.72282,
18.77069,-98.72282,
18.77069,-98.72282,
18.77069,-98.72282,
18.77069,-98.72282,
18.77069,-98.72282,
18.77069,-98.72282,
18.77068,-98.72282,
18.77068,-98.72282,
18.77068,-98.72282,
18.77068,-98.72282,
18.77068,-98.72282,
18.77068,-98.72282,
18.77068,-98.72282,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.72281,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77068,-98.7228,
18.77069,-98.7228,
18.77069,-98.7228,
18.77069,-98.7228,
18.77631,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.77631,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.77631,-98.71547,
18.7763,-98.71547,
18.7763,-98.71546,
18.7763,-98.71547,
18.77631,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.77631,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.77631,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.77631,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.77631,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.77631,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.77631,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.77631,-98.71546,
18.7763,-98.71546,
18.7763,-98.71545,
18.7763,-98.71546,
18.77631,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.77631,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.77631,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.77631,-98.71545,
18.7763,-98.71545,
18.77631,-98.71545,
18.7763,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71546,
18.77631,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.7763,-98.71546,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77632,-98.71545,
18.77632,-98.71545,
18.77632,-98.71545,
18.77632,-98.71545,
18.77632,-98.71545,
18.77632,-98.71546,
18.77632,-98.71546,
18.77632,-98.71546,
18.77632,-98.71546,
18.77632,-98.71546,
18.77632,-98.71546,
18.77632,-98.71546,
18.77632,-98.71546,
18.77632,-98.71547,
18.77632,-98.71547,
18.77632,-98.71547,
18.77632,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.77629,-98.71547,
18.77629,-98.71546,
18.77629,-98.71546,
18.77629,-98.71546,
18.77629,-98.71546,
18.77629,-98.71546,
18.77629,-98.71546,
18.77629,-98.71546,
18.77629,-98.71546,
18.77629,-98.71545,
18.77629,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.77632,-98.71545,
18.77632,-98.71545,
18.77632,-98.71545,
18.77632,-98.71545,
18.77632,-98.71546,
18.77632,-98.71546,
18.77632,-98.71546,
18.77632,-98.71546,
18.77632,-98.71546,
18.77632,-98.71546,
18.77632,-98.71546,
18.77632,-98.71546,
18.77632,-98.71547,
18.77632,-98.71547,
18.77632,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.77631,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71547,
18.7763,-98.71546,
18.77629,-98.71546,
18.77629,-98.71546,
18.77629,-98.71546,
18.77629,-98.71546,
18.77629,-98.71546,
18.77629,-98.71546,
18.77629,-98.71546,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.7763,-98.71545,
18.77631,-98.71545,
18.77631,-98.71545,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78166,-98.71041,
18.78165,-98.71041,
18.78164,-98.71041,
18.78165,-98.71041,
18.78166,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78166,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78166,-98.71041,
18.78164,-98.71041,
18.78164,-98.7104,
18.78164,-98.71041,
18.78166,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78166,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78166,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78166,-98.7104,
18.78164,-98.7104,
18.78165,-98.7104,
18.78164,-98.7104,
18.78166,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78165,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.7104,
18.78165,-98.71039,
18.78165,-98.71039,
18.78165,-98.71039,
18.78165,-98.71039,
18.78166,-98.71039,
18.78166,-98.71039,
18.78166,-98.71039,
18.78166,-98.71039,
18.78166,-98.71039,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71042,
18.78166,-98.71042,
18.78165,-98.71042,
18.78165,-98.71042,
18.78165,-98.71042,
18.78165,-98.71042,
18.78165,-98.71042,
18.78165,-98.71042,
18.78165,-98.71042,
18.78165,-98.71042,
18.78164,-98.71042,
18.78164,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.71039,
18.78164,-98.71039,
18.78164,-98.71039,
18.78164,-98.71039,
18.78165,-98.71039,
18.78165,-98.71039,
18.78165,-98.71039,
18.78165,-98.71039,
18.78165,-98.71039,
18.78165,-98.71039,
18.78165,-98.71039,
18.78165,-98.71039,
18.78165,-98.71039,
18.78166,-98.71039,
18.78166,-98.71039,
18.78166,-98.71039,
18.78166,-98.71039,
18.78166,-98.71039,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.7104,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71041,
18.78166,-98.71042,
18.78165,-98.71042,
18.78165,-98.71042,
18.78165,-98.71042,
18.78165,-98.71042,
18.78165,-98.71042,
18.78165,-98.71042,
18.78165,-98.71042,
18.78165,-98.71042,
18.78165,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78164,-98.71041,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.7104,
18.78164,-98.71039,
18.78164,-98.71039,
18.78164,-98.71039,
18.78165,-98.71039,
18.78165,-98.71039,
18.78165,-98.71039,
18.78165,-98.71039,
18.78165,-98.71039,
18.78165,-98.71039,
18.78575,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78575,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78575,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78575,-98.70389,
18.78574,-98.70389,
18.78574,-98.70388,
18.78574,-98.70389,
18.78575,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78575,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78575,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78575,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78575,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78575,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78575,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78575,-98.70388,
18.78574,-98.70388,
18.78574,-98.70387,
18.78574,-98.70388,
18.78575,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78575,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78575,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78575,-98.70388,
18.78575,-98.70388,
18.78575,-98.70388,
18.78575,-98.70388,
18.78575,-98.70388,
18.78575,-98.70388,
18.78575,-98.70388,
18.78575,-98.70388,
18.78575,-98.70388,
18.78575,-98.70388,
18.78575,-98.70388,
18.78575,-98.70388,
18.78575,-98.70388,
18.78575,-98.70388,
18.78575,-98.70388,
18.78575,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78574,-98.70388,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78576,-98.70387,
18.78576,-98.70387,
18.78576,-98.70388,
18.78576,-98.70388,
18.78576,-98.70388,
18.78576,-98.70388,
18.78576,-98.70388,
18.78576,-98.70388,
18.78576,-98.70388,
18.78576,-98.70388,
18.78576,-98.70389,
18.78576,-98.70389,
18.78576,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78573,-98.70389,
18.78573,-98.70389,
18.78573,-98.70389,
18.78573,-98.70388,
18.78573,-98.70388,
18.78573,-98.70388,
18.78573,-98.70388,
18.78573,-98.70388,
18.78573,-98.70388,
18.78573,-98.70388,
18.78573,-98.70388,
18.78573,-98.70387,
18.78573,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78575,-98.70387,
18.78576,-98.70387,
18.78576,-98.70388,
18.78576,-98.70388,
18.78576,-98.70388,
18.78576,-98.70388,
18.78576,-98.70388,
18.78576,-98.70388,
18.78576,-98.70388,
18.78576,-98.70388,
18.78576,-98.70389,
18.78576,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78575,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78574,-98.70389,
18.78573,-98.70389,
18.78573,-98.70389,
18.78573,-98.70388,
18.78573,-98.70388,
18.78573,-98.70388,
18.78573,-98.70388,
18.78573,-98.70388,
18.78573,-98.70388,
18.78573,-98.70388,
18.78573,-98.70388,
18.78573,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.78574,-98.70387,
18.79496,-98.70241,
18.79496,-98.70241,
18.79496,-98.70241,
18.79496,-98.70241,
18.79496,-98.70241,
18.79496,-98.70241,
18.79495,-98.70241,
18.79496,-98.70241,
18.79496,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79496,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79496,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79497,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79497,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79497,-98.70241,
18.79495,-98.70241,
18.79495,-98.7024,
18.79495,-98.70241,
18.79497,-98.7024,
18.79495,-98.7024,
18.79495,-98.7024,
18.79495,-98.7024,
18.79497,-98.7024,
18.79495,-98.7024,
18.79495,-98.7024,
18.79495,-98.7024,
18.79496,-98.7024,
18.79495,-98.7024,
18.79495,-98.7024,
18.79495,-98.7024,
18.79496,-98.7024,
18.79495,-98.7024,
18.79495,-98.7024,
18.79495,-98.7024,
18.79496,-98.7024,
18.79495,-98.7024,
18.79496,-98.7024,
18.79495,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79497,-98.7024,
18.79497,-98.7024,
18.79497,-98.7024,
18.79497,-98.7024,
18.79497,-98.70241,
18.79497,-98.70241,
18.79497,-98.70241,
18.79497,-98.70241,
18.79497,-98.70241,
18.79496,-98.70241,
18.79496,-98.70241,
18.79496,-98.70241,
18.79496,-98.70241,
18.79496,-98.70241,
18.79496,-98.70241,
18.79496,-98.70241,
18.79496,-98.70241,
18.79496,-98.70241,
18.79496,-98.70241,
18.79496,-98.70241,
18.79496,-98.70241,
18.79496,-98.70241,
18.79496,-98.70241,
18.79496,-98.70241,
18.79496,-98.70241,
18.79496,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79495,-98.7024,
18.79495,-98.7024,
18.79495,-98.7024,
18.79495,-98.7024,
18.79495,-98.7024,
18.79495,-98.7024,
18.79495,-98.7024,
18.79495,-98.7024,
18.79495,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.7024,
18.79496,-98.70239,
18.79496,-98.70239,
18.79496,-98.70239,
18.79496,-98.70239,
18.79496,-98.70239,
18.79496,-98.70239,
18.79497,-98.70239,
18.79497,-98.7024,
18.79497,-98.7024,
18.79497,-98.7024,
18.79497,-98.7024,
18.79497,-98.7024,
18.79497,-98.7024,
18.79497,-98.7024,
18.79497,-98.7024,
18.79497,-98.7024,
18.79497,-98.70241,
18.79497,-98.70241,
18.79497,-98.70241,
18.79497,-98.70241,
18.79497,-98.70241,
18.79497,-98.70241,
18.79497,-98.70241,
18.79497,-98.70241,
18.79497,-98.70242,
18.79497,-98.70242,
18.79497,-98.70242,
18.79496,-98.70242,
18.79496,-98.70242,
18.79496,-98.70242,
18.79496,-98.70242,
18.79496,-98.70242,
18.79496,-98.70242,
18.79496,-98.70242,
18.79496,-98.70242,
18.79495,-98.70242,
18.79495,-98.70242,
18.79495,-98.70242,
18.79495,-98.70242,
18.79495,-98.70242,
18.79495,-98.70242,
18.79495,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
18.79495,-98.70241,
